PID,SalePrice
534431030,135396.4641971749
910202060,99807.71974046426
916386090,254721.25136745247
527451460,106412.34064790377
528290120,186087.60927916403
531375090,145705.7422776185
527403040,157904.47780357377
535453020,137605.92165707515
911175360,95180.29528461935
528228545,176716.89615034964
534275100,129774.23743051756
528142040,341072.6263315196
527357110,131275.0305433201
528480170,273205.49849262455
905226030,121776.86345629935
905104110,137609.97742229144
528480070,260410.23846045617
528386040,413964.83094492083
535453100,125179.09001372957
907192030,203258.50869767804
905478030,132822.6892018602
527210050,369676.19812378613
535382020,111498.17591880761
528110070,319764.8321458628
902303100,148302.8801686929
903456090,102703.04887542206
528186080,296952.7484155279
909275310,224202.29481745168
908128100,192278.11036331565
908102140,122945.51283468414
531385060,178206.67759286982
902103100,139203.90545997044
528106010,402092.3760202595
534430080,128712.35557368389
533252130,202276.24605813532
528458160,297085.4705076157
902300110,95624.61536004006
528228275,176771.32181149608
907130060,170854.43314812888
905105190,135292.78532824907
908225240,102602.2819908353
528480060,271100.39356987947
526355170,244374.2067257689
902105010,89709.33142681642
903225160,129967.86051064346
924151050,216665.09631417153
535456010,136549.2054923309
907130110,175932.7020380984
909451040,117584.3783812103
535126140,196479.76284552662
533253050,158158.42419798125
905480240,96704.4734733534
905479110,106824.36526370677
903233140,134509.4821872708
909254070,182767.53490513357
907250020,254385.63385068034
908102260,132720.10825620164
527403360,122956.31675026652
906225210,158425.4644166439
527359010,157038.37362947094
905100030,130662.5550740575
909250030,113790.20231570533
908225320,126093.86509430097
905201030,82065.34785800718
914474020,226982.29540260843
532479020,147343.10731029895
528228575,221590.57254919785
527107240,171509.67384451357
533253210,172647.0200604394
527127150,229033.86210026214
531450120,195295.69868983445
905427050,158467.15380075973
527258010,288884.69800839084
906476140,166510.92475783706
533236090,334356.43611129915
908103090,108757.05873565922
908250090,100504.3374921308
528181010,222305.51448967686
907227090,143555.86948964366
527302185,226262.60194474083
535426150,149354.74106569425
909254100,166777.080075323
531382120,186569.27199471655
921201060,278671.74712100835
528180140,322323.6958074884
905402090,160213.65219860693
902207120,78069.96917385067
902134100,82466.11420028293
908178050,216531.5359031372
535451210,109250.46861896272
528114050,318218.00383821095
907203010,140714.5945343092
534151175,217793.97839094975
908228040,114063.16013134987
902110080,153063.87614746974
923277040,143530.0820123887
908204160,88442.65318390634
905402110,115627.99852847462
905102060,125075.98485207897
902402010,141938.04793944862
527107130,203612.70069677598
909251030,145524.68825427318
903225040,125142.88202170971
902405120,119817.60841574184
534201280,132154.20254427148
527451290,98835.73010426774
905451390,152247.69708885922
528456200,229434.11348694237
902110130,96315.22666760624
528112010,268014.8577661945
905226130,145745.2127527744
905108120,148976.91505792807
532353120,126280.50274389857
528120030,309758.602176357
527450110,104119.9473060413
533244040,302959.6935203846
910205120,107537.4954403375
535452100,133445.49634831288
528106050,403653.596823334
909100170,91819.15441123412
531453040,181111.10035155073
535304060,122922.46549651159
528431120,260101.11072416895
904100170,144980.49923360048
528218090,187583.33686403575
527131110,263806.76070084574
533208010,196656.0499158272
906226080,126319.16403076965
535152200,125910.49594715414
528231020,194970.98749859282
911128010,102311.1896655841
527455250,131905.12076192177
535403150,151570.73616623285
533251110,289143.41151148273
535457010,173459.45602073244
528110040,418664.4918166418
923252080,121240.86830200249
909101010,123785.82372480343
535177110,171083.5852298699
528354050,270890.776848267
528235000,195486.42229318607
909252150,166260.89794843382
909275110,219539.10625323214
534427040,154133.675478185
535151080,154067.47883082912
923226320,92920.16684941917
535450210,151238.25051168574
905403050,91132.23306555478
535382150,93839.12033746557
535176070,151078.72771584633
905103140,143155.80498206927
534201260,154798.72163300478
531451110,132879.9259418995
528348010,297145.3737863933
527212050,369985.5813179022
532377130,137423.57284520866
535325320,117267.44865610007
535383110,95500.70291674338
531450030,193193.05918163812
903401020,168341.32846310892
531363050,159446.69951968367
528358030,337339.4759234376
528456230,210185.39204536885
903227140,125764.00783063784
909179020,218336.1104561572
905202090,125192.73791318681
535453040,123307.31383715212
535302130,133103.2477941492
528480040,259181.6770104078
905104180,133389.5779450211
534451050,120371.22198401116
531452010,136109.45636563876
923228220,94191.15601414238
903233100,127660.87113116165
906392080,197588.9399040926
903232090,139274.97079833152
903426200,144069.57295270916
903451110,124281.1274785144
909250150,170465.61451758826
527180040,181983.733345057
909253080,200113.54983686376
534431130,119938.07932867882
921205070,304102.4510527937
527105060,170974.6766711568
528290140,181601.6970532991
527451110,116642.0578511494
903201080,169328.3848721552
921128050,313457.0854640347
905101330,119837.27068386781
909250200,144188.45954782492
916403020,210377.58227058145
535151020,144252.56171876044
908152290,143196.22599592665
535355100,120522.06590027311
923400125,140454.68377518203
903227020,128054.79130426263
528322020,322642.84794089565
909451140,126906.46022743257
909451020,117947.54227742793
908225290,119272.21887889825
532377100,126299.90797381624
534129380,142127.85218526868
902304040,132905.94317631176
534276180,124494.39957915671
528222040,194488.88908922666
528176070,312602.772035355
902400110,454366.7840126328
903233030,115501.07411993924
531367050,219883.8496235363
907227300,134578.76734506874
923226290,86654.86565879917
906340080,298965.44829913083
533206050,197794.36940261477
535304170,143521.76717280294
528315060,305020.96713716385
923276030,140048.6979256011
907270050,264296.0716161702
902109080,109954.68251186355
904100030,132729.75323722383
528439050,242539.1973155104
534401110,127919.2053164132
908275040,127798.7953979842
902300040,133681.68374298638
527302020,235003.29384177274
534477110,174574.26777515965
527325090,198023.3900631049
902106130,106223.57355618583
528164040,332196.7921621651
906203140,217405.1512374021
535375040,91736.77898484321
527455060,138682.2146165684
535451250,139834.17949734168
907131190,205236.54199383204
923425030,134532.56970163772
911204090,95955.2003621292
907290160,141944.84530295458
909451100,138267.65189897685
534426040,137979.48176951997
916386180,211873.34626708683
907405030,203459.92997403003
903226060,158029.87919677648
528315070,268530.5272888952
527210030,433445.6165896693
533212050,159347.69794309413
528228460,170377.0751625468
535105060,184365.34928664993
906392070,195487.17058206335
914476130,162078.2162525881
908275180,128693.24974343508
533236040,185420.53701701408
533254110,291777.3864997608
534455030,154914.1452978658
528321010,339059.2587818826
528435060,251533.02707311432
535403200,135476.45614736562
528110020,488171.3077540978
907194130,215005.66666109057
528186190,242216.83677606637
902206040,117056.55770549741
921128020,313894.22853274137
533250110,204695.33719295266
534479300,123671.41783514823
534225120,140480.3242591564
903425245,157933.62471857452
533130170,366118.8844091773
909100080,115731.62485035966
923230180,135593.3229525261
533223020,167958.37950357227
905106170,123664.73871910498
907202220,134477.45602732082
907251100,249549.1352992968
527163010,174577.19864206173
526353030,227027.74172633255
903425420,119554.4950597441
528108070,340610.8826958297
903401030,131721.8985664165
531375110,146329.52824391288
904301410,107079.13607378968
902204120,124824.54252068742
904302020,99904.76760411821
902202090,124632.85827030876
528344020,319216.41230777005
908103260,125637.09392297998
909251170,152088.07128188788
911370450,268030.6293215436
903456110,201385.47761515318
908276230,106904.86820859656
535105160,124259.8558411007
902207130,57753.85831513553
923228230,85578.8027834183
903457040,144651.19019393096
908102130,119945.94684295892
535151040,137457.5129439091
921126010,262165.17684479663
534276010,116839.78409558923
534204030,135045.54625798666
911104060,73362.07714857008
903450110,82445.83221887438
527328050,162526.85775392826
910206010,58958.54456026925
527451400,102841.1211572028
907290090,214608.67560687725
531363030,174733.04158552387
528218080,190967.46652506
527451200,110242.84847496997
903427120,133093.3340194223
534431020,129345.6124305841
535153140,176952.97167951692
534403290,212627.75682103567
534479120,124766.18336345775
907135040,146154.0269699974
533350050,292873.03473154415
535451110,129940.45662953104
533213070,169713.17998429723
916384100,243915.19372630588
535126040,191099.72450647695
909282060,199327.07103269937
528427100,247609.94704837704
534430090,126698.67027924396
528348030,274419.4546794045
923228390,73291.90817531513
908186050,140766.09630677922
531452100,151688.96583746478
902207150,105281.70141155632
528120160,307983.95193287113
535354130,142995.80700745803
533208090,200423.71442449855
535381060,80801.60756873156
527452190,148101.88176394024
903233120,119673.66431715143
905109130,252234.072224271
909281030,152682.67573751035
910203250,65200.4999503895
528294010,178534.21675588074
528172020,285060.6718906464
535380010,141171.07961468192
916382010,217805.13084156736
532479140,159834.55706996043
905452040,150691.05300160297
534475185,151073.65191990204
534178010,128022.3847843049
527212040,348571.28536664404
909175030,146830.53390361453
531479030,120846.77827785576
902100130,81602.64050098365
909101070,63491.74106257369
902109130,100203.35595934633
528365070,290392.3788724436
534276360,120254.59261122043
527180100,191265.77728071302
527455100,133268.16700720973
902301130,103203.27016767098
532378120,119020.77056539194
903455140,118114.2820721499
910201050,127388.78595944238
923400040,164214.00774751534
914476430,163566.66503570063
533206070,229501.72006655033
909451130,118710.1662563333
903226150,113854.25995996599
534400050,177899.49380291416
908102160,119790.30017257493
533236050,199435.75254427185
528488140,204697.67529424524
906380010,200525.18084515928
903454090,132356.85795700733
535450310,176767.38652809008
531371070,181097.85110570333
531477050,96161.39104066422
905103180,146320.63081294828
902402130,104314.62714036963
531452260,182924.90950589904
527376110,194883.34963397123
909250220,119316.21009177802
527427160,163094.10163695697
907202050,169396.6893461083
531379050,218357.15780375988
528240030,195761.93927310262
903430090,145683.57099275687
534127080,207347.74670427057
907265100,229781.1241264519
527405130,114436.73540355092
532351050,125809.03152945463
535305030,123375.54122924306
535450190,121737.04772955921
527355280,187266.8789366786
906380190,192673.34113079502
907203090,136839.38808369057
908203100,102432.63432047043
905200260,162483.04769284217
906475170,252253.28176634706
909201110,120980.29694866695
534126090,201602.1485565938
907200190,135814.48347964697
534430050,135967.83850057764
909201180,124958.98657051881
528108130,354664.9297824905
909276200,153335.76984992257
916402015,189350.81416082563
904100190,116162.73897614688
532353130,133586.6943365264
527145090,232071.721852999
535375130,108112.59429419674
533254100,227899.63138029372
528142110,337159.9888952893
528235200,193628.34187947458
923202015,178880.47785413906
905451340,99014.48269973262
528218100,186776.43333097987
528240130,201760.91801791143
911370540,267116.5119084899
909175050,184791.5405725709
907410040,211653.2948453378
528108010,279722.3582702921
531376030,198821.78453344828
905453080,190037.08176294502
906226120,152476.42924747654
908154080,346399.6945791871
534451120,100335.36505120908
535478090,123225.79220323659
903206170,147693.02101082745
902406030,113218.03155882985
907414040,199859.60061997123
911102170,77489.49433428285
923225360,85212.17793005481
902106040,151500.3659412623
534477090,150604.144690295
906378150,291448.57531093265
535325460,190338.46423673152
534275220,120979.29087598874
535353140,92364.75069842994
907412020,208998.97425343166
528358040,282736.19113374484
906380200,194340.7755336955
903231080,107870.70641002098
907275080,235198.74362725214
533212110,161820.4954070826
904301110,100317.4437772491
531363040,175793.45323070724
535104120,190363.36371892478
527427110,153901.10768700845
527354050,162718.89575112023
907420060,196208.30682854517
905101300,112602.56428106471
528435050,258171.04919555516
903234160,105263.18608561414
534177230,219555.45124506357
923228270,85278.9695774445
535427070,243986.08588091962
527455050,149148.99994225788
535155110,133882.72024866063
923226270,93184.73052369925
909251090,231502.6208235956
535304100,138304.38893116292
916380070,281206.9407526083
534201230,127729.14081444357
535179160,116940.38175399581
531451020,171860.79037683582
528344060,304919.9020291609
535402220,190575.44032850745
903226160,132374.058443236
902107050,110040.79318309943
905480030,122482.42437838523
527183060,222428.0082807353
909252110,172474.63736723055
902111010,106337.54040949926
535404080,125140.17757723668
908188140,147092.95446933448
907285010,221674.64256210063
905352030,221923.374935584
535175050,171277.48792321573
906425045,145403.32347576728
535152060,129087.14592544398
903204040,138756.49149775392
903458020,94025.66843011665
923204040,128251.98180946303
903236200,106615.93905008522
535457020,139530.54091248006
527451380,121269.24699009486
531375140,142566.62286448225
528174060,181538.6486552682
903400180,175826.60219143267
903227150,131687.7978968266
909250070,160125.07572148807
909425180,198381.41950120998
